RAJ2000,DEJ2000,PHOTOZ
278.6241774801468,-17.803234373726703,0.39503988018816394
157.99623831073885,-9.088928247798831,0.17887366455183829
309.09525116809766,75.78912358327585,0.6031852901870456
251.052490461371,-56.26466859010184,0.16651659795770318
33.90384523955383,-50.95921063024315,0.4214486157408292
351.22404658923216,-7.4267932084956785,0.45312022804333674
274.0102927165271,-41.415341462589915,0.13922595185467299
282.9831498997034,21.694669947016063,0.24604082220475995
46.12090776319651,-16.17934685957463,0.2724096599225905
162.13893764240416,43.821576751907465,0.7179122751433065
133.48728872372925,29.816319033022125,0.27055747489435866
333.63539598549664,-3.3471985115328797,0.16341784344052324
231.79144322903923,43.6268462834724,0.3590093627848791
296.1941807774988,-52.9739978309159,0.1742980708787756
159.6291115778392,9.334499623038385,0.2926147152688602
81.80593984251968,12.137937084451687,0.24540722362584963
199.65052332570053,-30.52789347836398,0.3621614945292397
22.974212197503117,-64.25779637775335,0.23265459603025143
297.94722191732956,4.0368430221281395,0.21646449302557527
227.39918368394333,1.567469949111749,0.42948507165188476
272.9115864307346,17.891986245019783,0.3346875121389486
127.62934852675261,-35.03960430971263,0.30338879783001643
349.4512887821652,-39.84502731445597,0.06900522701394535
321.5236036759912,72.9075550341739,0.3746199164629928
280.21805894655427,-50.59002067377465,0.24352014415304746
70.06993482670833,87.21297260262789,0.3334094493122157
168.0195613417323,26.100917374580288,0.07868472770533955
15.76935568340236,14.989645379726753,0.333266174726364
55.544217144317216,-18.689113449937206,0.3231733339682881
245.89762316728365,47.35846454708789,0.2724552123057638
268.1143761268142,55.09713090778413,0.19367658116248493
348.3035036763156,26.344542670404092,0.43992530693542753
117.2971289297347,24.820519366970835,0.21041535534801264
133.3654941725528,-0.7844458016967945,0.40922385058047905
169.04009205929086,-57.6002506201378,0.42565894841621443
68.20968927034285,86.42872989629191,0.20013359429329253
46.77174192076979,-75.6706869326129,0.38976653064287275
171.25377344133614,-0.5274266287960377,0.24843520778490666
81.68736565831828,-15.410415717912995,0.3766230607811913
241.13303808570373,33.522521198101664,0.18769249950513112
157.37469079403905,28.13565451943847,0.28618834392785086
299.7641505808215,14.838740411676168,0.309246944573713
252.0954367208097,-58.26859009636293,0.296472434049045
112.45199089753478,-31.75587433537638,0.3457445323930668
299.6135285022724,-54.26070625493125,0.2029454481854037
289.7151686988487,73.32598545102941,0.23371693667999993
139.4922164508628,-48.11052471214613,0.3856609695711439
103.79811741488788,69.1290856641058,0.2505186744239213
245.6983814309912,-50.76657583106364,0.24032725601998253
50.31089409935153,46.4240019275203,0.19898141452788248
71.966952891039,8.584065176887275,0.24479504089559245
2.6504171103619845,41.5636240845195,0.17675327054468054
283.2927759007698,15.549328913979435,0.3875160156776966
239.34630837313156,32.52546059810394,0.24611237577290865
253.85953630548065,27.49189938701684,0.16995947581519252
281.0624511679084,-28.66098135371996,0.27561978946465737
165.20967919380237,60.46986523912547,0.13242193202784572
204.74683054304174,16.695913738623336,0.1973072475013798
50.32691932595668,-36.571949325013854,0.46253890275612203
41.23082647295044,-22.82488507165544,0.16942412845210955
240.62506624456978,3.7901300127951005,0.2827883743359149
169.5946342115277,49.78734696454443,0.5647673127188895
203.48499833322796,36.40621843621652,0.3299104661352997
275.39958866976923,-23.32236532120678,0.23870498970518256
228.4985952002127,22.146285659462734,0.0614798571088791
199.2885842368785,-85.33435585927778,0.3200305029019653
201.31457786834886,-19.55538481237515,0.20787571029211668
109.4220353025404,42.78041416545678,0.36693611620658495
11.094420444458187,-44.23457582513622,0.21884987146829743
157.21826012365045,-17.050200509108993,0.3332596035911352
77.25048221503052,-86.29800070686446,0.47356514788129
147.07031174086902,-72.50335317176784,0.38055193332410614
307.2251063765398,-45.06934050428519,0.14179998761348966
84.21821491152267,-52.77574381142233,0.3106759861545587
20.988987008063766,-1.1770132964516846,0.41561761909380057
101.29820112791876,53.130936224181525,0.11764584121657803
105.6937527960061,-56.1724193460502,0.5024670907049772
238.28994530168222,47.70363055567125,0.3169104325802408
200.5315748428602,19.652563432405497,0.36917410590989985
282.20335527830883,-41.46865758889669,0.2587405426294546
239.15287451785952,-24.867864402398514,0.3055584357647038
146.2992701184254,-37.70767591368618,0.1926661994052718
293.04733847977246,35.35191740400925,0.48564907021187564
60.11025116677341,26.75656218701174,0.5151664184834416
8.176346328189773,-23.028023781923853,0.5575998270870333
32.41722987923103,-63.04102224162308,0.08811174082501502
260.0493662147221,-41.49223041131883,0.3395450610448179
166.27580289049945,15.055390092596577,0.35185412579391184
58.05784045209664,-55.01022455331212,0.21533328575385202
180.37611903721088,4.182351801785561,0.3447378094548787
54.83235697674063,13.053338200547218,0.1276071081624763
250.67533502798497,22.05566540455885,0.4765911984107878
160.61625920665105,-48.52878396360549,0.11601930205440708
137.1676413947337,-4.622378481196844,0.330051761871344
108.54435209323555,-4.19819371617874,0.3947029143857104
226.90173352279984,42.11070173852368,0.2280600260468153
130.25253979922056,-3.5871095212718127,0.46471251991630824
31.55397095379636,-10.743260886572664,0.08100031843713137
42.482124763385514,-48.85780782403925,0.2963238407323802
346.2831592378252,22.887856538091643,0.0976037126886096
327.0890486547385,13.86169174091575,0.20720556998461626
251.89456817186985,25.71530077571201,0.24074153014332558
95.71318612542704,18.21396856149376,0.23341819452127854
348.9034958451806,48.639573905360514,0.4525074523578575
280.3503254276861,48.99848324711592,0.15931272057831403
258.0804680972384,-22.620988427924768,0.11348699388453892
161.77014077176392,-39.43303051396781,0.24827210235687958
98.00696226425725,58.53454130259772,0.3135999849732076
34.70074637525975,25.21903109637538,0.3603834388713192
324.936862755783,70.38247430511123,0.4384584435709129
164.07946434009997,-0.34885282593623795,0.041998112948408495
72.85081132628291,67.59108256974321,0.5026366525635719
110.1443846942349,-48.9871489927142,0.20178843226168547
208.51904481908255,10.412232088662918,0.26658343021885467
63.638201858123416,-0.37410909462849745,0.3027803342527458
308.3811422732552,-84.10409262574613,0.03955451450833625
273.06703074067565,-37.89400047943241,0.24810800430609403
259.00666414233723,-43.872483216959765,0.41904576889854017
155.55349431903733,-61.44772762273204,0.375771019473377
225.83118265287956,63.67566311685622,0.23994576940785428
210.2752688085848,68.54958060917353,0.32556455795085526
233.9447765597352,51.582158029772124,0.35538393818235725
30.399955610360074,77.8941264253655,0.26894621693838566
149.69066478141946,41.40126563470693,0.3590987094196236
14.981102590281292,59.80994962485673,0.20394659773370769
177.83669492802682,-37.209972272628804,0.1865587167923343
118.75003643980271,-29.09323971456516,0.2643611191784558
52.02870799177688,46.39670476804497,0.0102855352751961
37.22506838011859,-2.3539454642096684,0.38319298340419106
211.55204598397634,25.71817232417064,0.30997747361682065
61.413468673279,7.112512523116531,0.2733387402573212
333.043242615647,-22.8750341803271,0.39558605771262495
209.1820102921422,-25.488523914012518,0.34645320482184105
124.87312963254135,29.759417732210604,0.42765607581828147
212.72957693331003,3.6803594123866517,0.4895809649906898
8.209393570691098,-16.333547393876522,0.3396672214200687
345.08131676692034,13.537362604126688,0.21363093954620177
173.62923729944407,-9.21414191999498,0.38698685129420074
281.78468181010305,-2.8573968697286283,0.21402782418998983
29.782799972077886,20.843672031046953,0.20852933864320367
175.19699910173773,-4.822525147780736,0.26488066932913823
176.65451796762753,64.14245927690335,0.4389754223434503
337.6175237909938,-1.697047356426014,0.39002275017705895
205.82209885538714,67.4650073107136,0.40630122840071425
170.45618438050337,44.057211790167095,0.3147469342598331
96.11123871308169,51.43070723236345,0.3683286393451337
119.36483904331878,31.772691667877478,0.37210583074213865
187.4420648897536,12.066760744871189,0.21740395759401043
158.0081257098168,3.7461065900665345,0.3705941031374513
7.780348756918953,5.929821083065146,0.2995277937353613
297.4650927099688,-36.66180426601046,0.2514033189648584
322.617877862316,-34.83466364943176,0.25716151042652147
50.48967203949988,-68.69765245151662,0.23370907521689935
199.4530116740578,29.41426232925137,0.2662888068606944
39.08726680875968,-48.61403049390723,0.2990266966797411
242.0064334943322,9.456471555269038,0.3798015575315835
101.244162182043,-46.3984996755716,0.48111476077906834
237.39214848908463,-60.101125062121625,0.36821960577373336
261.71806114327774,3.852533381343876,0.31405899095061085
276.71309709035654,48.2615666593776,0.05998453573509857
38.786740544122765,-16.73652944205754,0.5902715757080383
329.7642642495388,56.97733110890277,0.2150456202373242
82.8770367221571,-78.34611929102077,0.21892516116427813
13.46852022342472,-3.929099236397702,0.4517012382169347
199.74688898093402,-44.948516295398285,0.16785470602179087
133.53202219047796,-21.619379936737737,0.3446141484096804
298.7243075276687,-72.2764703297454,0.2444520093709469
290.9705299431487,-68.32673907821767,0.2696773273582711
114.17000141617753,25.190380603389592,0.3059647481995645
343.0437822251082,18.003805115556965,0.15676211730399756
104.7304217304427,-35.685035904343685,0.2851818176539375
185.42056652341722,53.35010459545467,0.4231144352167074
92.14743260433698,22.08328022542751,0.29104620206012977
336.9756852176268,-19.12643239000571,0.7198288009693525
59.25881432952653,-10.643271621583004,0.3109933793846984
16.167822981238437,-24.512289083869053,0.15640965921317834
156.63494160109366,41.39118279119901,0.23741461261244037
357.25520306010134,-0.6921573804885737,0.06785930102422105
321.00381585176905,-46.83484643624786,0.4293133970877512
